time,lap,compound,stint,s1,s2,s3,ms1,ms2,ms3,life,pos,status,pb,sesT,drv,dNum,pout,pin,s1T,s2T,s3T,vi1,vi2,vfl,vst,fresh,team,lST,lSD,del,delR,ff1G,iacc,wT,wAT,wH,wP,wR,wTT,wWD,wWS,race
99.376,1,MEDIUM,1,,19.018,39.109,77777777.0,0.0,77.0,1,12.0,1,False,3839.355,ALB,23,None,None,None,3800.705,3839.566,225.0,290.0,291.0,209.0,True,Williams,3739.743,2026-03-08T04:03:26.366000000,False,None,False,False,3793.796,24.2,54.0,1012.8,False,36.6,104,4.4,Australian Grand Prix
87.78,2,MEDIUM,1,31.155,18.16,38.465,100111.0,10001.0,1011010011.0,2,13.0,1,True,3927.135,ALB,23,None,None,3870.594,3888.754,3927.219,259.0,285.0,281.0,265.0,True,Williams,3839.355,2026-03-08T04:05:05.978000000,False,None,False,True,3853.794,24.2,54.4,1012.8,False,36.0,135,2.3,Australian Grand Prix
87.512,3,MEDIUM,1,31.369,18.234,37.909,111100110.0,1.0,11011.0,3,13.0,1,True,4014.647,ALB,23,None,None,3958.588,3976.822,4014.731,267.0,310.0,301.0,251.0,True,Williams,3927.135,2026-03-08T04:06:33.758000000,False,None,False,True,3973.816,24.1,54.1,1012.9,False,36.1,112,1.6,Australian Grand Prix
87.911,4,MEDIUM,1,30.836,18.153,38.922,1311011.0,1.0,100001000.0,4,14.0,1,False,4102.558,ALB,23,None,None,4045.567,4063.72,4102.642,255.0,293.0,301.0,276.0,True,Williams,4014.647,2026-03-08T04:08:01.270000000,False,None,False,True,4033.811,24.1,54.1,1012.9,False,36.1,112,1.6,Australian Grand Prix
87.176,5,MEDIUM,1,30.385,18.275,38.516,710011010.0,11000.0,1010010000.0,5,13.0,1,True,4189.734,ALB,23,None,None,4133.027,4151.302,4189.818,260.0,318.0,292.0,278.0,True,Williams,4102.558,2026-03-08T04:09:29.181000000,False,None,False,True,4153.828,24.2,54.2,1012.8,False,35.1,127,2.2,Australian Grand Prix
86.436,6,MEDIUM,1,30.347,18.545,37.544,701031100.0,11000.0,1011101000.0,6,13.0,1,True,4276.17,ALB,23,None,None,4220.165,4238.71,4276.254,264.0,297.0,294.0,282.0,True,Williams,4189.734,2026-03-08T04:10:56.357000000,False,None,False,True,4213.83,24.2,54.3,1012.6,False,35.3,114,2.7,Australian Grand Prix
85.688,7,MEDIUM,1,30.041,18.442,37.205,711000110.0,11000.0,1110000.0,7,13.0,1,True,4361.858,ALB,23,None,None,4306.295,4324.737,4361.942,264.0,300.0,291.0,281.0,True,Williams,4276.17,2026-03-08T04:12:22.793000000,False,None,False,True,4273.82,24.2,54.7,1012.6,False,35.1,99,3.4,Australian Grand Prix
85.558,8,MEDIUM,1,29.979,18.318,37.261,710000011.0,10000.0,10000.0,8,13.0,1,True,4447.416,ALB,23,None,None,4391.921,4410.239,4447.5,260.0,301.0,287.0,285.0,True,Williams,4361.858,2026-03-08T04:13:48.481000000,False,None,False,True,4393.821,24.5,54.3,1012.6,False,36.6,104,2.4,Australian Grand Prix
85.728,9,MEDIUM,1,30.086,18.257,37.385,700000000.0,0.0,10000000.0,9,13.0,1,False,4533.144,ALB,23,None,None,4477.586,4495.843,4533.228,265.0,301.0,291.0,287.0,True,Williams,4447.416,2026-03-08T04:15:14.039000000,False,None,False,True,4453.832,24.4,53.7,1012.6,False,38.1,121,3.1,Australian Grand Prix
86.03,10,MEDIUM,1,30.181,18.432,37.417,700030011.0,1000.0,0.0,10,13.0,1,False,4619.174,ALB,23,None,None,4563.409,4581.841,4619.258,262.0,299.0,288.0,285.0,True,Williams,4533.144,2026-03-08T04:16:39.767000000,False,None,False,True,4573.833,24.5,53.3,1012.6,False,36.7,119,1.6,Australian Grand Prix
93.98,11,MEDIUM,1,30.057,18.391,45.532,700000000.0,0.0,555.0,11,10.0,16,False,4713.154,ALB,23,None,None,4649.315,4667.706,4713.238,266.0,299.0,227.0,284.0,True,Williams,4619.174,2026-03-08T04:18:05.797000000,False,None,False,False,4633.861,24.4,53.1,1012.4,False,36.6,128,2.7,Australian Grand Prix
125.578,12,MEDIUM,1,40.48,27.083,58.015,500000000.0,0.0,0.0,12,12.0,6,False,4838.732,ALB,23,None,4822.785,4753.718,4780.801,4838.816,214.0,169.0,None,218.0,True,Williams,4713.154,2026-03-08T04:19:39.777000000,False,None,False,False,4753.868,24.5,53.5,1012.4,False,36.5,128,2.0,Australian Grand Prix
112.348,13,HARD,2,44.516,26.746,41.086,1100.0,0.0,101100000.0,1,12.0,671,False,4951.08,ALB,23,4841.19,None,4883.332,4910.078,4951.164,174.0,135.0,288.0,223.0,True,Williams,4838.732,2026-03-08T04:21:45.355000000,False,None,False,False,4873.87,24.6,52.3,1012.4,False,36.8,113,2.0,Australian Grand Prix
85.379,14,HARD,2,30.09,18.34,36.949,701101000.0,0.0,110000000.0,2,12.0,1,True,5036.459,ALB,23,None,None,4981.254,4999.594,5036.543,264.0,300.0,290.0,273.0,True,Williams,4951.08,2026-03-08T04:23:37.703000000,False,None,False,True,4993.903,24.3,53.3,1012.4,False,36.6,114,2.5,Australian Grand Prix
85.035,15,HARD,2,29.782,18.291,36.962,700030000.0,0.0,100000000.0,3,12.0,1,True,5121.494,ALB,23,None,None,5066.325,5084.616,5121.578,254.0,300.0,296.0,284.0,True,Williams,5036.459,2026-03-08T04:25:03.082000000,False,None,False,True,5053.917,24.3,53.7,1012.3,False,37.3,125,2.0,Australian Grand Prix
88.434,16,HARD,2,32.674,18.369,37.391,700000000.0,0.0,0.0,4,13.0,1,False,5209.928,ALB,23,None,None,5154.252,5172.621,5210.012,256.0,300.0,290.0,288.0,True,Williams,5121.494,2026-03-08T04:26:28.117000000,True,TRACK LIMITS AT TURN 3 LAP 16 ,False,True,5113.908,24.3,53.9,1012.3,False,38.4,140,3.5,Australian Grand Prix
85.662,17,HARD,2,29.953,18.346,37.363,710100000.0,0.0,0.0,5,13.0,1,False,5295.59,ALB,23,None,None,5239.965,5258.311,5295.674,263.0,300.0,287.0,281.0,True,Williams,5209.928,2026-03-08T04:27:56.551000000,False,None,False,True,5233.92,24.6,53.1,1012.3,False,37.7,111,3.0,Australian Grand Prix
104.028,18,HARD,2,29.856,26.359,47.813,700000000.0,0.0,10.0,6,13.0,126,False,5399.618,ALB,23,None,None,5325.53,5351.889,5399.702,257.0,208.0,206.0,281.0,True,Williams,5295.59,2026-03-08T04:29:22.213000000,False,None,False,False,5293.918,24.6,52.5,1012.3,False,36.7,138,4.1,Australian Grand Prix
109.476,19,HARD,2,40.275,25.064,44.137,700000100.0,10000.0,1000000100.0,7,13.0,671,False,5509.094,ALB,23,None,None,5439.977,5465.041,5509.178,240.0,256.0,297.0,221.0,True,Williams,5399.618,2026-03-08T04:31:06.241000000,False,None,False,False,5413.936,24.7,53.0,1012.3,False,35.9,142,2.9,Australian Grand Prix
85.041,20,HARD,2,29.647,18.338,37.056,710001000.0,1000.0,0.0,8,13.0,1,False,5594.135,ALB,23,None,None,5538.825,5557.163,5594.219,264.0,299.0,296.0,288.0,True,Williams,5509.094,2026-03-08T04:32:55.717000000,False,None,False,True,5533.969,24.6,53.4,1012.2,False,35.8,126,2.8,Australian Grand Prix
85.065,21,HARD,2,29.694,18.172,37.199,700000000.0,0.0,0.0,9,13.0,1,False,5679.2,ALB,23,None,None,5623.913,5642.085,5679.284,257.0,302.0,295.0,288.0,True,Williams,5594.135,2026-03-08T04:34:20.758000000,False,None,False,True,5593.968,24.6,53.3,1012.1,False,35.7,119,3.8,Australian Grand Prix
85.297,22,HARD,2,29.771,18.29,37.236,701000000.0,1000.0,0.0,10,13.0,1,False,5764.497,ALB,23,None,None,5709.055,5727.345,5764.581,260.0,301.0,295.0,287.0,True,Williams,5679.2,2026-03-08T04:35:45.823000000,False,None,False,True,5713.957,24.6,52.8,1012.1,False,36.4,111,2.9,Australian Grand Prix
85.258,23,HARD,2,29.798,18.173,37.287,700000011.0,0.0,0.0,11,13.0,1,False,5849.755,ALB,23,None,None,5794.379,5812.552,5849.839,256.0,301.0,297.0,286.0,True,Williams,5764.497,2026-03-08T04:37:11.120000000,False,None,False,True,5773.973,24.5,52.9,1012.2,False,36.6,95,1.4,Australian Grand Prix
85.334,24,HARD,2,29.842,18.245,37.247,700000000.0,0.0,0.0,12,13.0,1,False,5935.089,ALB,23,None,None,5879.681,5897.926,5935.173,266.0,302.0,292.0,286.0,True,Williams,5849.755,2026-03-08T04:38:36.378000000,False,None,False,True,5833.959,24.6,53.4,1012.1,False,37.0,114,2.1,Australian Grand Prix
85.569,25,HARD,2,29.99,18.291,37.288,700000001.0,0.0,0.0,13,13.0,1,False,6020.658,ALB,23,None,None,5965.163,5983.454,6020.742,262.0,302.0,296.0,283.0,True,Williams,5935.089,2026-03-08T04:40:01.712000000,False,None,False,True,5953.975,24.8,52.6,1012.1,False,37.6,147,3.1,Australian Grand Prix
85.782,26,HARD,2,29.871,18.341,37.57,700000001.0,0.0,0.0,14,13.0,1,False,6106.44,ALB,23,None,None,6050.613,6068.954,6106.524,266.0,303.0,293.0,283.0,True,Williams,6020.658,2026-03-08T04:41:27.281000000,False,None,False,True,6013.976,24.8,52.7,1012.0,False,37.4,106,3.3,Australian Grand Prix
85.734,27,HARD,2,29.901,18.232,37.601,700000000.0,0.0,0.0,15,13.0,1,False,6192.174,ALB,23,None,None,6136.425,6154.657,6192.258,268.0,300.0,298.0,286.0,True,Williams,6106.44,2026-03-08T04:42:53.063000000,False,None,False,True,6134.01,24.8,52.0,1012.0,False,36.5,98,2.5,Australian Grand Prix
86.642,28,HARD,2,30.362,18.456,37.824,700100000.0,0.0,0.0,16,13.0,1,False,6278.816,ALB,23,None,None,6222.62,6241.076,6278.9,266.0,302.0,296.0,277.0,True,Williams,6192.174,2026-03-08T04:44:18.797000000,False,None,False,True,6194.01,24.8,52.8,1012.0,False,36.3,98,4.0,Australian Grand Prix
86.614,29,HARD,2,30.359,18.191,38.064,700000000.0,1000.0,0.0,17,12.0,1,False,6365.43,ALB,23,None,None,6309.259,6327.45,6365.514,266.0,301.0,289.0,280.0,True,Williams,6278.816,2026-03-08T04:45:45.439000000,False,None,False,True,6254.01,24.8,52.8,1012.1,False,36.1,120,3.0,Australian Grand Prix
86.472,30,HARD,2,30.327,18.382,37.763,700000000.0,0.0,0.0,18,12.0,1,False,6451.902,ALB,23,None,None,6395.841,6414.223,6451.986,248.0,296.0,294.0,281.0,True,Williams,6365.43,2026-03-08T04:47:12.053000000,False,None,False,True,6374.017,25.3,53.7,1012.0,False,36.1,123,2.5,Australian Grand Prix
86.523,31,HARD,2,30.134,18.46,37.929,700000000.0,1000.0,0.0,19,12.0,1,False,6538.425,ALB,23,None,None,6482.12,6500.58,6538.509,264.0,297.0,291.0,283.0,True,Williams,6451.902,2026-03-08T04:48:38.525000000,False,None,False,True,6434.013,25.2,53.5,1011.9,False,37.3,184,1.0,Australian Grand Prix
86.459,32,HARD,2,30.357,18.353,37.749,700000000.0,0.0,555.0,20,12.0,1,False,6624.884,ALB,23,None,None,6568.866,6587.219,6624.968,264.0,295.0,286.0,279.0,True,Williams,6538.425,2026-03-08T04:50:05.048000000,False,None,False,True,6554.015,25.2,53.1,1012.0,False,37.0,125,4.0,Australian Grand Prix
110.03,33,HARD,2,30.255,18.445,61.33,500000000.0,0.0,10010100.0,21,12.0,167,False,6734.914,ALB,23,None,6718.614,6655.223,6673.668,6734.998,261.0,296.0,None,278.0,True,Williams,6624.884,2026-03-08T04:51:31.507000000,False,None,False,False,6614.014,25.1,53.0,1012.0,False,37.2,147,3.0,Australian Grand Prix
90.918,34,SOFT,3,36.035,18.141,36.742,10001100.0,11000.0,100.0,1,12.0,1,False,6825.832,ALB,23,6737.259,None,6771.033,6789.174,6825.916,266.0,305.0,292.0,218.0,True,Williams,6734.914,2026-03-08T04:53:21.537000000,False,None,False,False,6674.029,25.1,53.2,1011.8,False,37.7,107,2.5,Australian Grand Prix
84.446,35,SOFT,3,29.483,18.135,36.828,701001100.0,1000.0,1010010.0,2,12.0,1,True,6910.278,ALB,23,None,None,6855.399,6873.534,6910.362,265.0,300.0,287.0,287.0,True,Williams,6825.832,2026-03-08T04:54:52.455000000,False,None,False,True,6794.063,25.2,52.4,1011.9,False,37.2,105,3.7,Australian Grand Prix
84.375,36,SOFT,3,29.418,18.165,36.792,700000000.0,0.0,10000.0,3,12.0,1,True,6994.653,ALB,23,None,None,6939.78,6957.945,6994.737,263.0,298.0,296.0,285.0,True,Williams,6910.278,2026-03-08T04:56:16.901000000,False,None,False,True,6914.079,25.2,52.5,1011.8,False,37.8,119,3.8,Australian Grand Prix
85.052,37,SOFT,3,29.898,18.205,36.949,710000000.0,0.0,0.0,4,12.0,1,False,7079.705,ALB,23,None,None,7024.635,7042.84,7079.789,259.0,297.0,295.0,276.0,True,Williams,6994.653,2026-03-08T04:57:41.276000000,False,None,False,True,6974.097,25.2,52.8,1011.8,False,37.0,120,3.8,Australian Grand Prix
86.338,38,SOFT,3,29.646,18.304,38.388,700000000.0,100.0,0.0,5,12.0,1,False,7166.043,ALB,23,None,None,7109.435,7127.739,7166.127,260.0,299.0,295.0,287.0,True,Williams,7079.705,2026-03-08T04:59:06.328000000,False,None,False,True,7094.098,25.1,53.0,1011.8,False,35.9,115,3.0,Australian Grand Prix
84.858,39,SOFT,3,29.97,18.028,36.86,700000000.0,0.0,0.0,6,12.0,1,False,7250.901,ALB,23,None,None,7196.097,7214.125,7250.985,259.0,304.0,293.0,287.0,True,Williams,7166.043,2026-03-08T05:00:32.666000000,False,None,False,True,7154.099,25.0,52.1,1011.8,False,35.7,98,2.5,Australian Grand Prix
86.672,40,SOFT,3,29.92,18.212,38.54,700000000.0,0.0,0.0,7,12.0,1,False,7337.573,ALB,23,None,None,7280.905,7299.117,7337.657,247.0,301.0,297.0,287.0,True,Williams,7250.901,2026-03-08T05:01:57.524000000,False,None,False,True,7214.101,25.0,52.7,1011.8,False,35.5,140,3.1,Australian Grand Prix
84.876,41,SOFT,3,29.843,18.061,36.972,700000000.0,1000.0,0.0,8,12.0,1,False,7422.449,ALB,23,None,None,7367.5,7385.561,7422.533,258.0,302.0,295.0,287.0,True,Williams,7337.573,2026-03-08T05:03:24.196000000,False,None,False,True,7334.114,25.0,52.8,1011.7,False,35.5,136,3.6,Australian Grand Prix
84.858,42,SOFT,3,29.705,18.242,36.911,700000000.0,0.0,0.0,9,12.0,1,False,7507.307,ALB,23,None,None,7452.238,7470.48,7507.391,244.0,299.0,291.0,285.0,True,Williams,7422.449,2026-03-08T05:04:49.072000000,False,None,False,True,7394.119,25.0,52.8,1011.8,False,35.4,96,2.8,Australian Grand Prix
84.956,43,SOFT,3,29.745,18.256,36.955,700000011.0,1000.0,0.0,10,12.0,1,False,7592.263,ALB,23,None,None,7537.136,7555.392,7592.347,260.0,300.0,290.0,282.0,True,Williams,7507.307,2026-03-08T05:06:13.930000000,False,None,False,True,7454.108,25.1,52.6,1011.6,False,35.5,99,1.3,Australian Grand Prix
84.841,44,SOFT,3,29.537,18.178,37.126,700000000.0,1000.0,0.0,11,12.0,1,False,7677.104,ALB,23,None,None,7621.884,7640.062,7677.188,264.0,299.0,294.0,282.0,True,Williams,7592.263,2026-03-08T05:07:38.886000000,False,None,False,True,7574.136,25.2,52.7,1011.7,False,36.2,93,1.0,Australian Grand Prix
84.702,45,SOFT,3,29.548,18.205,36.949,700000000.0,0.0,10000000.0,12,12.0,1,False,7761.806,ALB,23,None,None,7706.736,7724.941,7761.89,258.0,297.0,294.0,282.0,True,Williams,7677.104,2026-03-08T05:09:03.727000000,False,None,False,True,7634.151,25.1,52.5,1011.7,False,36.6,110,2.0,Australian Grand Prix
84.777,46,SOFT,3,29.574,18.274,36.929,700010000.0,1000.0,0.0,13,12.0,1,False,7846.583,ALB,23,None,None,7791.464,7809.738,7846.667,257.0,297.0,289.0,283.0,True,Williams,7761.806,2026-03-08T05:10:28.429000000,False,None,False,True,7754.15,25.1,51.4,1011.6,False,35.7,118,3.9,Australian Grand Prix
84.815,47,SOFT,3,29.602,18.169,37.044,700000000.0,1000.0,0.0,14,12.0,1,False,7931.398,ALB,23,None,None,7876.269,7894.438,7931.482,255.0,298.0,293.0,283.0,True,Williams,7846.583,2026-03-08T05:11:53.206000000,False,None,False,True,7814.153,25.1,51.4,1011.6,False,35.6,140,2.9,Australian Grand Prix
84.773,48,SOFT,3,29.606,18.156,37.011,700000001.0,0.0,0.0,15,12.0,1,False,8016.171,ALB,23,None,None,7961.088,7979.244,8016.255,255.0,298.0,294.0,281.0,True,Williams,7931.398,2026-03-08T05:13:18.021000000,False,None,False,True,7874.138,25.1,52.4,1011.6,False,35.4,106,4.0,Australian Grand Prix
84.785,49,SOFT,3,29.474,18.34,36.971,700000000.0,0.0,10.0,16,12.0,1,False,8100.956,ALB,23,None,None,8045.729,8064.069,8101.04,265.0,297.0,295.0,285.0,True,Williams,8016.171,2026-03-08T05:14:42.794000000,False,None,False,True,7994.158,25.1,52.9,1011.6,False,36.8,110,2.4,Australian Grand Prix
84.856,50,SOFT,3,29.794,18.218,36.844,700000000.0,0.0,0.0,17,12.0,1,False,8185.812,ALB,23,None,None,8130.834,8149.052,8185.896,244.0,301.0,297.0,286.0,True,Williams,8100.956,2026-03-08T05:16:07.579000000,False,None,False,True,8054.173,25.2,53.0,1011.6,False,36.5,116,2.6,Australian Grand Prix
84.749,51,SOFT,3,29.468,18.211,37.07,700000010.0,0.0,1000000000.0,18,12.0,1,False,8270.561,ALB,23,None,None,8215.364,8233.575,8270.645,257.0,300.0,294.0,285.0,True,Williams,8185.812,2026-03-08T05:17:32.435000000,False,None,False,True,8174.192,25.3,52.0,1011.6,False,35.9,125,2.3,Australian Grand Prix
84.764,52,SOFT,3,29.582,18.133,37.049,700000000.0,0.0,0.0,19,12.0,1,False,8355.325,ALB,23,None,None,8300.227,8318.36,8355.409,261.0,300.0,289.0,290.0,True,Williams,8270.561,2026-03-08T05:18:57.184000000,False,None,False,True,8234.191,25.3,52.2,1011.5,False,35.6,106,3.1,Australian Grand Prix
85.019,53,SOFT,3,29.769,18.199,37.051,700000000.0,0.0,1000000000.0,20,12.0,1,False,8440.344,ALB,23,None,None,8385.178,8403.377,8440.428,254.0,302.0,294.0,286.0,True,Williams,8355.325,2026-03-08T05:20:21.948000000,False,None,False,True,8294.207,25.3,51.1,1011.5,False,35.3,121,3.0,Australian Grand Prix
84.861,54,SOFT,3,29.69,18.266,36.905,700000010.0,1000.0,1000000000.0,21,12.0,1,False,8525.205,ALB,23,None,None,8470.118,8488.384,8525.289,255.0,296.0,289.0,291.0,True,Williams,8440.344,2026-03-08T05:21:46.967000000,False,None,False,True,8414.244,25.3,51.9,1011.5,False,34.8,115,3.0,Australian Grand Prix
84.995,55,SOFT,3,29.747,18.208,37.04,700000011.0,0.0,0.0,22,12.0,1,False,8610.2,ALB,23,None,None,8555.036,8573.244,8610.284,255.0,296.0,292.0,287.0,True,Williams,8525.205,2026-03-08T05:23:11.828000000,False,None,False,True,8474.264,25.3,51.7,1011.5,False,34.7,130,4.2,Australian Grand Prix
86.387,56,SOFT,3,29.824,18.321,38.242,700000001.0,100.0,1.0,23,12.0,1,False,8696.587,ALB,23,None,None,8640.108,8658.429,8696.671,261.0,295.0,287.0,288.0,True,Williams,8610.2,2026-03-08T05:24:36.823000000,False,None,False,True,8534.293,25.2,51.6,1011.6,False,34.6,126,3.2,Australian Grand Prix
86.268,57,SOFT,3,31.326,18.011,36.931,700000000.0,0.0,,24,12.0,1,False,8782.855,ALB,23,None,None,8727.997,8746.008,8782.939,261.0,308.0,301.0,278.0,True,Williams,8696.587,2026-03-08T05:26:03.210000000,False,None,False,True,8654.277,25.2,52.0,1011.5,False,34.4,105,2.9,Australian Grand Prix
98.271,1,SOFT,1,,18.649,38.704,0.0,0.0,77.0,1,10.0,1,False,3838.25,ALO,14,None,None,None,3800.135,3838.519,239.0,309.0,297.0,203.0,True,Aston Martin,3739.743,2026-03-08T04:03:26.366000000,False,None,False,False,3793.796,24.2,54.0,1012.8,False,36.6,104,4.4,Australian Grand Prix
87.598,2,SOFT,1,31.374,18.457,37.767,11011111.0,11000.0,1010.0,2,10.0,1,True,3925.848,ALO,14,None,None,3869.713,3888.17,3925.937,250.0,289.0,294.0,251.0,True,Aston Martin,3838.25,2026-03-08T04:05:04.873000000,False,None,False,True,3853.794,24.2,54.4,1012.8,False,36.0,135,2.3,Australian Grand Prix
88.035,3,SOFT,1,30.633,18.4,39.002,700000000.0,0.0,11010000.0,3,12.0,1,False,4013.883,ALO,14,None,None,3956.57,3974.97,4013.972,253.0,289.0,296.0,280.0,True,Aston Martin,3925.848,2026-03-08T04:06:32.471000000,False,None,False,True,3973.816,24.1,54.1,1012.9,False,36.1,112,1.6,Australian Grand Prix
87.424,4,SOFT,1,31.163,18.447,37.814,710000000.0,0.0,0.0,4,12.0,1,True,4101.307,ALO,14,None,None,4045.135,4063.582,4101.396,250.0,288.0,289.0,261.0,True,Aston Martin,4013.883,2026-03-08T04:08:00.506000000,False,None,False,True,4033.811,24.1,54.1,1012.9,False,36.1,112,1.6,Australian Grand Prix
88.835,5,SOFT,1,31.303,18.529,39.003,700010000.0,10000.0,0.0,5,14.0,1,False,4190.142,ALO,14,None,None,4132.699,4151.228,4190.231,251.0,294.0,292.0,289.0,True,Aston Martin,4101.307,2026-03-08T04:09:27.930000000,False,None,False,True,4153.828,24.2,54.2,1012.8,False,35.1,127,2.2,Australian Grand Prix
88.763,6,SOFT,1,30.861,18.522,39.38,700000000.0,1.0,1000000000.0,6,16.0,1,False,4278.905,ALO,14,None,None,4221.092,4239.614,4278.994,252.0,285.0,294.0,270.0,True,Aston Martin,4190.142,2026-03-08T04:10:56.765000000,False,None,False,True,4213.83,24.2,54.3,1012.6,False,35.3,114,2.7,Australian Grand Prix
87.876,7,SOFT,1,30.794,18.262,38.82,700010000.0,0.0,10100000.0,7,17.0,1,False,4366.781,ALO,14,None,None,4309.788,4328.05,4366.87,253.0,308.0,292.0,268.0,True,Aston Martin,4278.905,2026-03-08T04:12:25.528000000,False,None,False,True,4273.82,24.2,54.7,1012.6,False,35.1,99,3.4,Australian Grand Prix
86.792,8,SOFT,1,30.618,18.468,37.706,700000100.0,0.0,0.0,8,17.0,1,True,4453.573,ALO,14,None,None,4397.488,4415.956,4453.662,251.0,286.0,287.0,284.0,True,Aston Martin,4366.781,2026-03-08T04:13:53.404000000,False,None,False,True,4393.821,24.5,54.3,1012.6,False,36.6,104,2.4,Australian Grand Prix
87.04,9,SOFT,1,30.452,18.65,37.938,700010010.0,10000.0,0.0,9,16.0,1,False,4540.613,ALO,14,None,None,4484.114,4502.764,4540.702,250.0,293.0,283.0,288.0,True,Aston Martin,4453.573,2026-03-08T04:15:20.196000000,False,None,False,True,4453.832,24.4,53.7,1012.6,False,38.1,121,3.1,Australian Grand Prix
87.475,10,SOFT,1,30.587,18.88,38.008,700000000.0,0.0,555.0,10,16.0,1,False,4628.088,ALO,14,None,None,4571.289,4590.169,4628.177,250.0,285.0,281.0,284.0,True,Aston Martin,4540.613,2026-03-08T04:16:47.236000000,False,None,False,True,4573.833,24.5,53.3,1012.6,False,36.7,119,1.6,Australian Grand Prix
119.99,11,SOFT,1,30.773,19.575,69.642,500000000.0,0.0,0.0,11,17.0,16,False,4748.078,ALO,14,None,4724.236,4658.95,4678.525,4748.167,251.0,225.0,None,276.0,True,Aston Martin,4628.088,2026-03-08T04:18:14.711000000,False,None,False,False,4633.861,24.4,53.1,1012.4,False,36.6,128,2.7,Australian Grand Prix
122.34,12,SOFT,2,44.091,34.546,43.703,0.0,0.0,100555.0,1,16.0,6,False,4870.418,ALO,14,4750.242,None,4792.258,4826.804,4870.507,214.0,127.0,277.0,202.0,True,Aston Martin,4748.078,2026-03-08T04:20:14.701000000,False,None,False,False,4753.868,24.5,53.5,1012.4,False,36.5,128,2.0,Australian Grand Prix
1069.531,13,SOFT,2,35.885,25.378,,500000000.0,0.0,1100110.0,2,19.0,6712,False,5939.952,ALO,14,None,4969.657,4906.474,4931.872,None,203.0,233.0,None,251.0,True,Aston Martin,4870.418,2026-03-08T04:22:17.041000000,False,None,False,False,4873.87,24.6,52.3,1012.4,False,36.8,113,2.0,Australian Grand Prix
98.828,14,SOFT,3,42.346,18.951,37.531,1011111.0,11000.0,1110100.0,3,19.0,1,False,6038.78,ALO,14,5942.289,None,5982.387,6001.338,6038.869,241.0,271.0,288.0,190.0,False,Aston Martin,5939.952,2026-03-08T04:40:06.575000000,False,None,False,False,4993.903,24.3,53.3,1012.4,False,36.6,114,2.5,Australian Grand Prix
85.713,15,SOFT,3,29.879,18.494,37.34,701000000.0,0.0,111000.0,4,19.0,1,True,6124.493,ALO,14,None,None,6068.748,6087.242,6124.582,251.0,275.0,285.0,283.0,False,Aston Martin,6038.78,2026-03-08T04:41:45.403000000,False,None,False,True,5053.917,24.3,53.7,1012.3,False,37.3,125,2.0,Australian Grand Prix
86.131,16,SOFT,3,30.073,18.874,37.184,711000000.0,0.0,1100000000.0,5,18.0,1,False,6210.624,ALO,14,None,None,6154.655,6173.529,6210.713,252.0,266.0,282.0,279.0,False,Aston Martin,6124.493,2026-03-08T04:43:11.116000000,False,None,False,True,5113.908,24.3,53.9,1012.3,False,38.4,140,3.5,Australian Grand Prix
86.376,17,SOFT,3,30.067,19.021,37.288,701010001.0,11000.0,1110010000.0,6,18.0,1,False,6297.0,ALO,14,None,None,6240.78,6259.801,6297.089,252.0,263.0,283.0,275.0,False,Aston Martin,6210.624,2026-03-08T04:44:37.247000000,False,None,False,True,5233.92,24.6,53.1,1012.3,False,37.7,111,3.0,Australian Grand Prix
85.908,18,SOFT,3,30.043,18.796,37.069,700000001.0,1000.0,0.0,7,18.0,1,False,6382.908,ALO,14,None,None,6327.132,6345.928,6382.997,252.0,265.0,285.0,277.0,False,Aston Martin,6297.0,2026-03-08T04:46:03.623000000,False,None,False,True,5293.918,24.6,52.5,1012.3,False,36.7,138,4.1,Australian Grand Prix
88.14,19,SOFT,3,30.071,18.904,39.165,700000001.0,1000.0,0.0,8,18.0,1,False,6471.048,ALO,14,None,None,6413.068,6431.972,6471.137,253.0,259.0,284.0,276.0,False,Aston Martin,6382.908,2026-03-08T04:47:29.531000000,False,None,False,True,5413.936,24.7,53.0,1012.3,False,35.9,142,2.9,Australian Grand Prix
86.641,20,SOFT,3,30.312,18.834,37.495,700000000.0,0.0,0.0,9,18.0,1,False,6557.689,ALO,14,None,None,6501.449,6520.283,6557.778,259.0,259.0,284.0,278.0,False,Aston Martin,6471.048,2026-03-08T04:48:57.671000000,False,None,False,True,5533.969,24.6,53.4,1012.2,False,35.8,126,2.8,Australian Grand Prix
88.082,21,SOFT,3,31.697,18.782,37.603,700000000.0,0.0,0.0,10,18.0,1,False,6645.771,ALO,14,None,None,6589.475,6608.257,6645.86,253.0,284.0,285.0,276.0,False,Aston Martin,6557.689,2026-03-08T04:50:24.312000000,False,None,False,True,5593.968,24.6,53.3,1012.1,False,35.7,119,3.8,Australian Grand Prix
,22,SOFT,3,30.824,30.521,,,,,11,18.0,167,False,6747.116,ALO,14,None,6747.205,6676.816,6707.314,None,190.0,208.0,None,265.0,False,Aston Martin,6645.771,2026-03-08T04:51:52.394000000,False,None,False,False,5713.957,24.6,52.8,1012.1,False,36.4,111,2.9,Australian Grand Prix
96.966,1,MEDIUM,1,,18.757,38.331,0.0,0.0,7.0,1,7.0,1,False,3836.945,ANT,12,None,None,None,3798.879,3837.156,234.0,295.0,292.0,232.0,True,Mercedes,3739.743,2026-03-08T04:03:26.366000000,False,None,False,False,3793.796,24.2,54.0,1012.8,False,36.6,104,4.4,Australian Grand Prix
